num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint,anio
6988,2020,29,23,4,3,11,7,1,108,99,1,20,3,3,5,1,4,6,1,9999,99,1,2,1,2020
6989,2020,29,14,3,2,11,7,20,2008,99,1,24,3,3,5,1,4,18,3,9999,99,2,1,2,2020
6990,2020,29,14,3,2,11,7,20,2008,99,2,19,2,2,4,1,4,18,3,9999,99,2,2,1,2020
6991,2020,29,23,4,3,11,7,19,1901,99,1,25,4,4,6,1,4,67,1,2018,5,1,2,1,2020
6992,2020,29,16,3,2,11,7,6,602,99,1,24,3,3,5,1,4,6,1,9999,99,1,2,2,2020
6993,2020,29,20,4,3,11,7,6,606,99,1,29,4,4,6,1,3,69,99,9999,99,1,2,1,2020
6994,2020,29,21,4,3,11,7,12,1222,99,1,27,4,4,6,1,4,54,5,2013,5,1,2,1,2020
6995,2020,29,21,4,3,11,7,12,1222,99,1,23,3,3,5,1,4,54,5,2013,5,1,2,2,2020
6996,2020,29,20,4,3,11,7,2,202,99,1,58,10,10,12,1,9,28,4,2001,4,1,1,2,2020
6997,2020,29,20,4,3,11,7,2,202,99,1,999,16,12,18,1,9,28,4,2001,4,1,2,1,2020
6998,2020,29,20,4,3,11,7,2,202,99,2,999,16,12,18,1,9,28,4,2001,4,1,2,1,2020
6999,2020,29,20,4,3,11,7,2,202,99,1,999,16,12,18,1,9,28,4,2001,4,1,2,1,2020
7000,2020,29,20,4,3,11,7,2,202,99,2,999,16,12,18,1,9,28,4,2001,4,1,2,1,2020
7001,2020,29,20,4,3,11,7,2,202,99,2,999,16,12,18,1,9,28,4,2001,4,1,2,1,2020
7002,2020,29,17,3,2,11,7,18,1804,99,1,34,5,5,7,1,4,27,5,2008,4,6,1,2,2020
7003,2020,29,23,4,3,11,7,17,1712,99,1,26,4,4,6,1,4,67,3,9999,99,6,2,1,2020
7004,2020,29,17,3,2,11,7,14,1401,99,1,24,3,3,5,1,1,48,5,9999,99,3,1,2,2020
7005,2020,29,11,2,1,11,7,4,409,99,1,24,3,3,5,1,1,8,2,9999,99,1,2,1,2020
7006,2020,29,11,2,1,11,7,4,409,99,1,34,5,5,7,1,3,69,2,2020,6,1,2,2,2020
7007,2020,29,20,4,3,11,7,4,406,99,2,14,1,1,3,2,7,30,2,1995,3,3,2,1,2020
7008,2020,29,20,4,3,11,7,4,406,99,2,40,7,7,9,1,7,30,2,1995,3,3,2,1,2020
7009,2020,29,20,4,3,11,7,4,406,99,1,20,3,3,5,1,7,30,2,1995,3,3,2,1,2020
7010,2020,29,20,4,3,11,7,4,406,99,1,6,1,1,2,2,7,30,2,1995,3,3,2,1,2020
7011,2020,29,20,4,3,11,7,4,406,99,2,11,1,1,3,2,7,30,2,1995,3,3,2,1,2020
7012,2020,29,20,4,3,11,7,4,406,99,2,37,6,6,8,1,7,30,2,1995,3,3,2,1,2020
7013,2020,29,20,4,3,11,7,4,406,99,1,5,1,1,2,2,7,30,2,1995,3,3,2,1,2020
7014,2020,29,20,4,3,11,7,4,406,99,1,7,1,1,2,2,7,30,2,1995,3,3,2,1,2020
7015,2020,29,20,4,3,11,7,4,406,99,2,35,6,6,8,1,7,30,2,1995,3,3,2,1,2020
7016,2020,29,20,4,3,11,7,4,406,99,1,20,3,3,5,1,7,30,2,1995,3,3,2,1,2020
7017,2020,29,20,4,3,11,7,4,406,99,1,35,6,6,8,1,7,30,2,1995,3,3,2,1,2020
7018,2020,29,20,4,3,11,7,4,406,99,1,27,4,4,6,1,7,30,2,1995,3,3,2,1,2020
7019,2020,29,20,4,3,11,7,4,406,99,1,49,8,8,10,1,7,30,2,1995,3,3,2,1,2020
7020,2020,29,20,4,3,11,7,4,406,99,1,24,3,3,5,1,7,30,2,1995,3,3,2,1,2020
7021,2020,29,20,4,3,11,7,4,406,99,2,25,4,4,6,1,7,30,2,1995,3,3,2,1,2020
7022,2020,29,20,4,3,11,7,4,406,99,2,1,1,1,1,2,7,30,2,1995,3,3,2,1,2020
7023,2020,29,20,4,3,11,7,4,406,99,1,36,6,6,8,1,7,30,2,1995,3,3,2,1,2020
7024,2020,29,20,4,3,11,7,4,406,99,2,32,5,5,7,1,7,30,2,1995,3,3,2,1,2020
7025,2020,30,9,2,1,11,1,1,101,1,1,23,3,3,5,1,4,168,1,2019,5,1,2,1,2020
7026,2020,30,12,3,2,11,1,1,101,1,1,54,9,9,11,1,4,67,5,9999,99,1,2,1,2020
7027,2020,30,21,4,3,11,1,1,107,99,1,24,3,3,5,1,4,6,2,9999,99,1,2,1,2020
7028,2020,30,0,1,1,11,1,1,101,12,1,26,4,4,6,1,4,6,5,2013,5,6,2,1,2020
7029,2020,30,0,1,1,11,1,1,101,12,1,23,3,3,5,1,4,6,5,2013,5,6,2,1,2020
7030,2020,30,8,2,1,11,1,1,101,12,1,26,4,4,6,1,4,6,5,2018,5,1,2,1,2020
7031,2020,30,19,4,3,11,1,1,101,7,1,29,4,4,6,1,4,6,5,2012,5,1,2,1,2020
7032,2020,30,19,4,3,11,1,1,101,7,1,23,3,3,5,1,4,6,5,2012,5,1,2,1,2020
7033,2020,30,8,2,1,11,1,1,117,99,1,22,3,3,5,1,4,76,9,9999,99,1,2,2,2020
7034,2020,30,22,4,3,11,1,1,115,99,1,25,4,4,6,1,4,76,14,9999,99,1,1,2,2020
7035,2020,30,21,4,3,11,1,22,2211,99,1,32,5,5,7,1,4,27,7,9999,99,6,1,2,2020
7036,2020,30,21,4,3,11,1,22,2211,99,2,999,16,12,18,1,4,27,7,9999,99,6,2,2,2020
7037,2020,30,6,2,1,11,1,20,2001,99,1,21,3,3,5,1,4,2,5,2019,5,1,1,2,2020
7038,2020,30,19,4,3,11,1,20,2001,99,1,50,9,9,11,1,4,76,5,9999,99,1,2,1,2020
7039,2020,30,6,2,1,11,1,19,1906,99,1,24,3,3,5,1,1,48,2,9999,99,1,2,1,2020
7040,2020,30,6,2,1,11,1,19,1906,99,1,20,3,3,5,1,1,69,4,9999,99,1,2,1,2020
7041,2020,30,6,2,1,11,1,19,1906,99,2,999,16,12,18,1,1,69,4,9999,99,1,2,1,2020
7042,2020,30,6,2,1,11,1,19,1906,99,1,999,16,12,18,1,1,69,4,9999,99,1,2,1,2020
7043,2020,30,18,4,3,11,1,11,1101,99,1,29,4,4,6,1,4,6,1,2019,5,1,2,1,2020
7044,2020,30,6,2,1,11,1,9,919,99,1,19,2,2,4,1,4,999,99,9999,99,1,1,2,2020
7045,2020,30,3,1,1,11,1,15,1508,99,1,999,16,12,18,1,4,999,5,9999,99,1,1,2,2020
7046,2020,30,22,4,3,11,1,14,1401,99,1,32,5,5,7,1,4,54,5,9999,99,1,2,1,2020
7047,2020,30,22,4,3,11,1,14,1401,99,1,17,2,2,4,2,4,67,5,9999,99,1,2,1,2020
7048,2020,1,14,3,2,11,7,1,101,18,2,73,13,11,15,1,4,25,1,9999,99,5,1,2,2020
7049,2020,1,14,3,2,11,7,19,1903,99,2,45,8,8,10,1,4,76,1,9999,99,5,2,1,2020
7050,2020,1,14,3,2,11,7,10,1013,99,1,6,1,1,2,2,2,69,2,9999,99,5,2,1,2020
7051,2020,1,17,3,2,11,7,18,1804,99,2,5,1,1,2,2,4,27,1,2008,4,5,2,1,2020
7052,2020,1,14,3,2,11,7,1,101,1,1,76,14,11,16,1,4,999,1,9999,99,5,2,1,2020
7053,2020,1,19,4,3,11,7,22,2201,99,1,24,3,3,5,1,2,999,99,9999,99,5,2,1,2020
7054,2020,1,14,3,2,11,7,4,403,99,1,15,2,2,4,2,4,27,5,2011,5,5,2,1,2020
7055,2020,1,14,3,2,11,7,4,403,99,1,35,6,6,8,1,4,27,5,2011,5,5,1,2,2020
7056,2020,1,2,1,1,11,7,1,116,99,1,34,5,5,7,1,1,999,99,9999,99,5,1,2,2020
7057,2020,2,0,1,1,11,1,1,112,99,1,32,5,5,7,1,1,999,99,9999,99,5,2,1,2020
7058,2020,2,20,4,3,11,1,4,411,99,1,63,11,11,13,1,5,999,99,9999,99,5,1,2,2020
7059,2020,4,19,4,3,11,3,1,108,99,1,20,3,3,5,1,1,27,6,1997,3,5,2,1,2020
7060,2020,5,12,3,2,11,4,1,108,99,1,72,13,11,15,1,4,2,3,2018,5,5,2,1,2020
7061,2020,5,18,4,3,11,4,1,108,99,1,10,1,1,3,2,4,67,3,2012,5,5,2,1,2020
7062,2020,6,23,4,3,11,5,1,117,99,1,34,5,5,7,1,4,999,3,9999,99,5,2,1,2020
7063,2020,6,23,4,3,11,5,1,117,99,2,32,5,5,7,1,4,999,3,9999,99,5,2,1,2020
7064,2020,6,23,4,3,11,5,1,117,99,1,11,1,1,3,2,4,999,3,9999,99,5,2,1,2020
7065,2020,6,23,4,3,11,5,1,117,99,2,11,1,1,3,2,4,999,3,9999,99,5,2,1,2020
7066,2020,6,22,4,3,11,5,12,1213,99,1,999,16,12,18,1,99,999,99,9999,99,5,1,2,2020
7067,2020,6,10,2,1,11,5,14,1402,99,1,48,8,8,10,1,5,31,2,9999,99,5,1,2,2020
7068,2020,7,10,2,1,11,6,1,101,1,1,73,13,11,15,1,4,27,1,2018,5,5,2,1,2020
7069,2020,7,20,4,3,11,6,1,101,9,1,44,7,7,9,1,1,999,99,9999,99,5,2,1,2020
7070,2020,7,17,3,2,11,6,1,101,4,1,20,3,3,5,1,1,999,99,9999,99,5,2,1,2020
7071,2020,7,22,4,3,11,6,1,116,99,1,20,3,3,5,1,1,999,99,9999,99,5,1,2,2020
7072,2020,7,23,4,3,11,6,18,1801,99,1,18,2,2,4,1,2,999,99,9999,99,5,2,1,2020
7073,2020,7,21,4,3,11,6,3,306,99,1,23,3,3,5,1,1,56,2,9999,99,5,2,1,2020
7074,2020,8,14,3,2,11,7,1,114,99,1,38,6,6,8,1,1,27,3,2012,5,5,1,2,2020
7075,2020,8,11,2,1,11,7,20,2008,99,1,72,13,11,15,1,2,69,99,9999,99,5,1,2,2020
7076,2020,8,19,4,3,11,7,19,1902,99,1,63,11,11,13,1,4,3,1,9999,99,5,1,2,2020
7077,2020,8,23,4,3,11,7,6,601,99,1,30,5,5,7,1,99,999,99,9999,99,5,1,2,2020
7078,2020,8,11,2,1,11,7,9,902,99,1,44,7,7,9,1,3,69,1,9999,99,5,2,1,2020
7079,2020,8,13,3,2,11,7,13,1301,99,1,80,15,11,17,1,4,27,99,9999,99,5,2,1,2020
7080,2020,8,23,4,3,11,7,15,1501,99,1,38,6,6,8,1,4,67,5,2011,5,5,2,1,2020
7081,2020,9,9,2,1,11,1,1,101,25,1,999,16,12,18,1,3,69,1,9999,99,5,2,1,2020
7082,2020,9,19,4,3,11,1,1,115,99,1,19,2,2,4,1,99,999,99,9999,99,5,2,1,2020
7083,2020,9,10,2,1,11,1,5,511,99,1,87,15,11,17,1,5,30,2,9999,99,5,1,2,2020
7084,2020,9,11,2,1,11,1,10,1001,99,1,73,13,11,15,1,4,67,99,9999,99,5,2,1,2020
7085,2020,9,18,4,3,11,1,16,1616,99,1,62,11,11,13,1,5,999,2,9999,99,5,1,2,2020
7086,2020,9,8,2,1,11,1,18,1801,99,1,56,10,10,12,1,4,999,5,9999,99,5,2,1,2020
7087,2020,10,14,3,2,11,2,1,102,99,1,10,1,1,3,2,5,26,2,2012,5,5,2,1,2020
7088,2020,10,13,3,2,11,2,1,115,99,2,999,16,12,18,1,12,30,7,1991,3,5,2,1,2020
7089,2020,10,9,2,1,11,2,21,2101,99,2,79,14,11,16,1,4,2,3,2018,5,5,2,1,2020
7090,2020,10,16,3,2,11,2,2,207,99,1,79,14,11,16,1,4,76,3,9999,99,5,2,1,2020
7091,2020,10,16,3,2,11,2,2,207,99,1,19,2,2,4,1,4,76,3,9999,99,5,2,1,2020
7092,2020,10,18,4,3,11,2,14,1407,99,1,46,8,8,10,1,3,69,3,1988,2,5,2,1,2020
7093,2020,11,19,4,3,11,3,9,923,99,2,40,7,7,9,1,1,52,2,9999,99,5,2,1,2020
7094,2020,11,15,3,2,11,3,13,1313,99,9,999,16,12,18,9,4,999,99,9999,99,5,2,1,2020
7095,2020,11,15,3,2,11,3,13,1313,99,1,33,5,5,7,1,4,999,99,9999,99,5,2,1,2020
7096,2020,11,15,3,2,11,3,13,1313,99,1,64,11,11,13,1,4,999,99,9999,99,5,2,1,2020
7097,2020,11,21,4,3,11,3,18,1805,99,1,37,6,6,8,1,4,67,4,9999,99,5,1,2,2020
7098,2020,12,0,1,1,11,4,1,116,99,1,60,11,11,13,1,99,999,99,9999,99,5,1,2,2020
7099,2020,12,10,2,1,11,4,1,101,21,1,30,5,5,7,1,1,999,99,9999,99,5,2,1,2020
7100,2020,13,11,2,1,11,5,1,101,21,1,30,5,5,7,1,1,999,99,9999,99,5,2,1,2020
7101,2020,13,7,2,1,11,5,1,115,99,2,30,5,5,7,1,1,999,99,9999,99,5,2,1,2020
7102,2020,13,18,4,3,11,5,1,101,7,2,71,13,11,15,1,4,100,5,9999,99,5,2,1,2020
7103,2020,13,3,1,1,11,5,1,101,19,1,70,13,11,15,1,1,999,5,9999,99,5,2,1,2020
7104,2020,13,20,4,3,11,5,20,2007,99,1,27,4,4,6,1,1,999,99,9999,99,5,1,2,2020
7105,2020,13,0,1,1,11,5,10,1021,99,2,23,3,3,5,1,3,10,5,9999,99,5,2,1,2020
7106,2020,13,0,1,1,11,5,10,1021,99,2,13,1,1,3,2,3,10,5,9999,99,5,2,1,2020
7107,2020,13,17,3,2,11,5,9,914,99,1,50,9,9,11,1,1,999,99,9999,99,5,1,2,2020
7108,2020,13,22,4,3,11,5,15,1502,99,1,27,4,4,6,1,3,69,5,9999,99,5,2,1,2020
7109,2020,13,7,2,1,11,5,3,304,99,1,81,15,11,17,1,2,999,99,9999,99,5,1,2,2020
7110,2020,14,6,2,1,11,6,1,115,99,2,27,4,4,6,1,4,6,99,9999,99,5,2,2,2020
7111,2020,14,15,3,2,11,6,1,117,99,2,47,8,8,10,1,1,27,5,2006,4,5,2,1,2020
7112,2020,14,23,4,3,11,6,1,114,99,1,26,4,4,6,1,4,6,5,2007,4,5,2,1,2020
7113,2020,14,23,4,3,11,6,1,114,99,1,20,3,3,5,1,4,6,5,2007,4,5,2,2,2020
7114,2020,14,11,2,1,11,6,10,1001,99,2,79,14,11,16,1,4,999,99,9999,99,5,2,1,2020
7115,2020,14,18,4,3,11,6,9,924,99,1,999,16,12,18,1,1,999,99,9999,99,5,2,1,2020
7116,2020,14,21,4,3,11,6,16,1602,99,2,11,1,1,3,2,1,41,4,9999,99,5,2,1,2020
7117,2020,14,21,4,3,11,6,16,1602,99,1,36,6,6,8,1,1,41,4,9999,99,5,1,2,2020
7118,2020,15,19,4,3,11,7,1,116,99,1,72,13,11,15,1,4,999,99,9999,99,5,2,2,2020
7119,2020,15,19,4,3,11,7,22,2212,99,1,83,15,11,17,1,2,999,99,9999,99,5,1,2,2020
7120,2020,15,8,2,1,11,7,5,501,99,1,13,1,1,3,2,4,76,3,2006,4,5,2,1,2020
7121,2020,15,21,4,3,11,7,16,1601,99,2,66,12,11,14,1,4,76,1,2019,5,5,2,1,2020
7122,2020,15,13,3,2,11,7,14,1415,99,2,14,1,1,3,2,3,69,4,9999,99,5,2,1,2020
7123,2020,15,17,3,2,11,7,14,1401,99,1,51,9,9,11,1,3,69,5,9999,99,5,2,1,2020
7124,2020,15,19,4,3,11,7,7,704,99,1,54,9,9,11,1,99,999,99,9999,99,5,1,2,2020
7125,2020,15,3,1,1,11,7,4,401,99,1,21,3,3,5,1,4,67,1,2018,5,5,2,1,2020
7126,2020,15,19,4,3,11,7,4,405,99,1,28,4,4,6,1,5,26,2,2008,4,5,2,1,2020
7127,2020,16,8,2,1,11,1,5,503,99,1,56,10,10,12,1,6,999,99,9999,99,5,2,1,2020
7128,2020,16,12,3,2,11,1,5,501,99,1,80,15,11,17,1,1,999,4,9999,99,5,1,2,2020
7129,2020,16,8,2,1,11,1,11,1101,99,1,43,7,7,9,1,4,67,3,9999,99,5,2,1,2020
7130,2020,16,12,3,2,11,1,11,1101,99,2,36,6,6,8,1,4,42,1,9999,99,5,2,1,2020
7131,2020,16,21,4,3,11,1,9,901,99,1,15,2,2,4,2,4,32,5,9999,99,5,2,1,2020
7132,2020,16,21,4,3,11,1,15,1502,99,2,27,4,4,6,1,1,69,11,9999,99,5,2,1,2020
7133,2020,16,0,1,1,11,1,4,416,99,1,28,4,4,6,1,99,999,99,9999,99,5,1,2,2020
7134,2020,17,9,2,1,11,2,5,504,99,2,39,6,6,8,1,5,26,2,1999,3,5,2,1,2020
7135,2020,17,12,3,2,11,2,1,117,99,1,22,3,3,5,1,5,17,2,9999,99,5,1,2,2020
7136,2020,17,2,1,1,11,2,4,416,99,1,23,3,3,5,1,1,999,99,9999,99,5,2,1,2020
7137,2020,18,18,4,3,11,3,5,508,99,1,4,1,1,1,2,4,64,5,9999,99,5,2,1,2020
7138,2020,18,18,4,3,11,3,5,508,99,1,9,1,1,2,2,4,64,5,9999,99,5,2,1,2020
7139,2020,18,5,1,1,11,3,1,101,5,1,999,16,12,18,1,1,999,99,9999,99,5,1,2,2020
7140,2020,18,15,3,2,11,3,1,108,99,1,31,5,5,7,1,4,67,1,2018,5,5,2,1,2020
7141,2020,18,20,4,3,11,3,12,1226,99,1,19,2,2,4,1,3,69,9,9999,99,5,2,1,2020
7142,2020,18,19,4,3,11,3,1,108,99,1,24,3,3,5,1,4,999,99,9999,99,5,2,1,2020
7143,2020,19,10,2,1,11,4,1,101,12,1,19,2,2,4,1,1,28,3,9999,99,5,2,1,2020
7144,2020,19,19,4,3,11,4,5,501,99,1,36,6,6,8,1,1,69,3,9999,99,5,1,2,2020
7145,2020,19,18,4,3,11,4,10,1001,99,2,67,12,11,14,1,4,18,5,9999,99,5,2,1,2020
7146,2020,19,18,4,3,11,4,10,1001,99,2,14,1,1,3,2,4,18,5,9999,99,5,2,1,2020
7147,2020,19,1,1,1,11,4,9,901,99,1,999,16,12,18,1,99,999,99,9999,99,5,1,2,2020
7148,2020,19,9,2,1,11,4,8,803,99,2,8,1,1,2,2,2,73,2,9999,99,5,2,1,2020
7149,2020,19,22,4,3,11,4,16,1601,99,2,46,8,8,10,1,4,999,99,9999,99,5,2,2,2020
7150,2020,19,22,4,3,11,4,16,1601,99,1,62,11,11,13,1,4,999,99,9999,99,5,2,2,2020
7151,2020,19,22,4,3,11,4,16,1601,99,1,20,3,3,5,1,4,999,99,9999,99,5,2,2,2020
7152,2020,19,19,4,3,11,4,18,1801,99,1,27,4,4,6,1,4,32,5,9999,99,5,2,1,2020
7153,2020,20,14,3,2,11,5,1,114,99,2,30,5,5,7,1,4,3,1,9999,99,5,2,1,2020
7154,2020,20,10,2,1,11,5,1,108,99,1,41,7,7,9,1,12,30,2,1992,3,5,1,2,2020
7155,2020,20,20,4,3,11,5,5,511,99,1,20,3,3,5,1,1,27,4,9999,99,5,2,1,2020
7156,2020,20,6,2,1,11,5,16,1601,99,1,35,6,6,8,1,99,999,99,9999,99,5,1,2,2020
7157,2020,20,15,3,2,11,5,17,1705,99,1,14,1,1,3,2,4,27,99,9999,99,5,2,1,2020
7158,2020,21,23,4,3,11,6,1,101,3,2,65,12,11,14,1,1,10,4,2003,4,5,2,1,2020
7159,2020,21,23,4,3,11,6,1,101,3,1,22,3,3,5,1,1,10,4,2003,4,5,2,1,2020
7160,2020,21,23,4,3,11,6,1,101,3,1,49,8,8,10,1,1,10,4,2003,4,5,2,1,2020
7161,2020,21,23,4,3,11,6,1,101,3,1,15,2,2,4,2,1,10,4,2003,4,5,2,1,2020
7162,2020,21,13,3,2,11,6,1,115,99,1,82,15,11,17,1,1,48,1,9999,99,5,2,1,2020
7163,2020,21,18,4,3,11,6,1,116,99,1,25,4,4,6,1,1,27,3,2019,5,5,2,1,2020
7164,2020,21,18,4,3,11,6,1,116,99,1,20,3,3,5,1,1,27,3,2019,5,5,2,1,2020
7165,2020,21,20,4,3,11,6,1,108,99,2,71,13,11,15,1,4,168,99,2019,5,5,2,1,2020
7166,2020,21,20,4,3,11,6,6,608,99,1,24,3,3,5,1,6,19,99,9999,99,5,1,2,2020
7167,2020,21,19,4,3,11,6,11,1105,99,1,20,3,3,5,1,4,67,4,9999,99,5,2,1,2020
7168,2020,21,21,4,3,11,6,15,1501,99,1,22,3,3,5,1,4,999,5,2018,5,5,2,1,2020
7169,2020,21,23,4,3,11,6,18,1801,99,1,35,6,6,8,1,99,999,99,9999,99,5,1,2,2020
7170,2020,21,20,4,3,11,6,3,314,99,2,30,5,5,7,1,5,41,2,9999,99,5,2,1,2020
7171,2020,22,19,4,3,11,7,21,2101,99,1,25,4,4,6,1,4,27,5,9999,99,5,2,1,2020
7172,2020,22,6,2,1,11,7,5,501,99,1,20,3,3,5,1,4,6,5,2012,5,5,2,1,2020
7173,2020,22,23,4,3,11,7,18,1801,99,1,999,16,12,18,1,1,999,99,9999,99,5,1,2,2020
7174,2020,22,23,4,3,11,7,4,401,99,1,75,14,11,16,1,1,999,99,9999,99,5,1,2,2020
7175,2020,23,4,1,1,11,1,1,105,99,1,43,7,7,9,1,99,999,99,9999,99,5,1,2,2020
7176,2020,23,21,4,3,11,1,1,116,99,1,22,3,3,5,1,4,999,99,9999,99,5,2,1,2020
7177,2020,23,21,4,3,11,1,1,116,99,2,17,2,2,4,2,4,999,99,9999,99,5,2,1,2020
7178,2020,23,21,4,3,11,1,1,116,99,2,1,1,1,1,2,4,999,99,9999,99,5,2,1,2020
7179,2020,23,21,4,3,11,1,1,116,99,1,22,3,3,5,1,4,999,99,9999,99,5,2,1,2020
7180,2020,24,21,4,3,11,2,6,602,99,1,7,1,1,2,2,1,28,99,9999,99,5,2,1,2020
7181,2020,24,14,3,2,11,2,13,1301,99,2,63,11,11,13,1,4,6,4,2019,5,5,2,1,2020
7182,2020,25,15,3,2,11,3,1,101,3,1,76,14,11,16,1,4,27,5,2009,4,5,2,1,2020
7183,2020,25,21,4,3,11,3,1,108,99,2,10,1,1,3,2,4,2,5,2020,6,5,2,1,2020
7184,2020,25,17,3,2,11,3,11,1102,99,1,26,4,4,6,1,4,67,99,2018,5,5,2,1,2020
7185,2020,25,12,3,2,11,3,16,1603,99,1,51,9,9,11,1,1,69,99,2006,4,5,2,1,2020
7186,2020,25,12,3,2,11,3,16,1603,99,2,42,7,7,9,1,1,69,99,2006,4,5,2,1,2020
7187,2020,26,7,2,1,11,4,1,108,99,1,12,1,1,3,2,4,999,99,9999,99,5,2,1,2020
7188,2020,26,12,3,2,11,4,1,101,16,1,71,13,11,15,1,4,999,99,9999,99,5,2,1,2020
7189,2020,26,19,4,3,11,4,5,501,99,1,31,5,5,7,1,12,30,99,9999,99,5,2,1,2020
7190,2020,26,19,4,3,11,4,12,1217,99,1,7,1,1,2,2,2,999,10,2012,5,5,2,1,2020
7191,2020,26,19,4,3,11,4,12,1202,99,1,96,15,11,17,1,1,999,99,9999,99,5,1,2,2020
7192,2020,27,10,2,1,11,5,1,101,8,1,999,16,12,18,1,4,1,99,9999,99,5,2,1,2020
7193,2020,27,18,4,3,11,5,1,101,9,1,25,4,4,6,1,1,999,99,9999,99,5,2,1,2020
7194,2020,27,18,4,3,11,5,1,101,6,2,66,12,11,14,1,4,999,99,9999,99,5,2,1,2020
7195,2020,27,15,3,2,11,5,1,101,12,2,82,15,11,17,1,4,999,99,9999,99,5,2,1,2020
7196,2020,27,9,2,1,11,5,1,101,12,1,25,4,4,6,1,5,999,99,9999,99,5,2,1,2020
7197,2020,27,11,2,1,11,5,1,115,99,1,47,8,8,10,1,4,999,5,9999,99,5,2,1,2020
7198,2020,27,18,4,3,11,5,1,108,99,1,17,2,2,4,2,4,999,99,9999,99,5,2,1,2020
7199,2020,27,18,4,3,11,5,22,2212,99,1,72,13,11,15,1,2,69,4,9999,99,5,1,2,2020
7200,2020,27,20,4,3,11,5,22,2217,99,1,63,11,11,13,1,3,69,4,9999,99,5,2,1,2020
7201,2020,27,13,3,2,11,5,4,414,99,2,63,11,11,13,1,4,76,5,9999,99,5,2,1,2020
7202,2020,28,19,4,3,11,6,1,101,18,1,40,7,7,9,1,1,999,99,9999,99,5,2,1,2020
7203,2020,28,19,4,3,11,6,1,101,18,1,999,16,12,18,1,1,999,99,9999,99,5,2,1,2020
7204,2020,28,19,4,3,11,6,1,101,15,1,55,10,10,12,1,1,999,5,9999,99,5,1,2,2020
7205,2020,28,15,3,2,11,6,1,101,7,1,21,3,3,5,1,4,76,5,2016,5,5,2,1,2020
7206,2020,28,15,3,2,11,6,1,101,7,2,17,2,2,4,2,4,76,5,2016,5,5,2,1,2020
7207,2020,28,18,4,3,11,6,1,108,99,2,999,16,12,18,1,1,999,2,9999,99,5,2,2,2020
7208,2020,28,20,4,3,11,6,5,501,99,1,17,2,2,4,2,4,76,1,9999,99,5,2,2,2020
7209,2020,28,17,3,2,11,6,9,920,99,1,43,7,7,9,1,14,999,1,9999,99,5,2,1,2020
7210,2020,28,18,4,3,11,6,18,1803,99,1,55,10,10,12,1,4,27,5,9999,99,5,1,2,2020
7211,2020,28,19,4,3,11,6,14,1404,99,2,50,9,9,11,1,2,27,5,9999,99,5,2,2,2020
7212,2020,28,19,4,3,11,6,14,1404,99,1,14,1,1,3,2,2,27,5,9999,99,5,2,2,2020
7213,2020,28,20,4,3,11,6,7,701,99,1,64,11,11,13,1,1,999,99,9999,99,5,1,2,2020
7214,2020,29,8,2,1,11,7,1,101,9,1,28,4,4,6,1,1,999,99,9999,99,5,2,2,2020
7215,2020,29,11,2,1,11,7,1,102,99,1,49,8,8,10,1,1,27,11,2004,4,5,2,1,2020
7216,2020,29,23,4,3,11,7,20,2007,99,1,41,7,7,9,1,4,67,1,9999,99,5,2,2,2020
7217,2020,29,17,3,2,11,7,11,1107,99,1,22,3,3,5,1,1,999,99,9999,99,5,2,1,2020
7218,2020,29,1,1,1,11,7,4,409,99,1,30,5,5,7,1,1,999,99,9999,99,5,1,2,2020
7219,2020,30,8,2,1,11,1,1,115,99,1,999,16,12,18,1,4,27,5,9999,99,5,2,1,2020
7220,2020,30,18,4,3,11,1,14,1420,99,2,9,1,1,2,2,4,6,99,9999,99,5,2,2,2020
7221,2020,30,18,4,3,11,1,14,1420,99,1,26,4,4,6,1,4,6,99,9999,99,5,2,2,2020
7222,2020,1,16,3,2,12,2,1,101,13,1,28,4,4,6,1,4,67,3,2018,5,1,2,1,2020
7223,2020,1,21,4,3,12,2,1,101,5,1,28,4,4,6,1,4,6,3,2018,5,1,2,1,2020
7224,2020,1,21,4,3,12,2,1,101,5,2,21,3,3,5,1,4,6,3,2018,5,1,2,1,2020
7225,2020,1,19,4,3,12,2,1,101,10,2,38,6,6,8,1,4,100,2,2015,5,6,2,1,2020
7226,2020,1,7,2,1,12,2,1,114,99,1,15,2,2,4,2,4,999,99,9999,99,6,2,1,2020
7227,2020,1,5,1,1,12,2,1,114,99,1,20,3,3,5,1,4,6,99,9999,99,6,2,1,2020
7228,2020,1,23,4,3,12,2,1,115,99,1,45,8,8,10,1,4,18,5,9999,99,1,1,2,2020
7229,2020,1,20,4,3,12,2,1,115,99,1,24,3,3,5,1,4,32,1,9999,99,1,2,1,2020
7230,2020,1,5,1,1,12,2,1,110,99,1,22,3,3,5,1,4,6,1,9999,99,6,2,1,2020
7231,2020,1,17,3,2,12,2,21,2101,99,1,17,2,2,4,2,4,67,5,9999,99,1,2,1,2020
7232,2020,1,17,3,2,12,2,21,2101,99,1,17,2,2,4,2,4,67,5,9999,99,1,2,1,2020
